# Logfile created on 2025-09-09 16:01:02 +0200 by logger.rb/v1.5.3
2025-09-09 16:01:02 +0200: Memory Usage (421500K) : Starting running IHP-SG13G2 Klayout DRC runset on /home/herman/github/KrzysztofHerman/designs/Open-Padrings/28/final/gds/top_filled.gds
2025-09-09 16:01:02 +0200: Memory Usage (421500K) : Ruby Version for klayout: 3.2.3
2025-09-09 16:01:02 +0200: Memory Usage (449352K) : Loading database to memory is complete.
2025-09-09 16:01:02 +0200: Memory Usage (449352K) : IHP-SG13G2 Klayout DRC runset output at: /home/herman/github/KrzysztofHerman/designs/Open-Padrings/28/final/gds/test/top_filled_top_psd.lyrdb
2025-09-09 16:01:02 +0200: Memory Usage (449352K) : Evaluate switches.
2025-09-09 16:01:02 +0200: Memory Usage (449352K) : table_name selected  psd
2025-09-09 16:01:02 +0200: Memory Usage (449352K) : Klayout will use 32 thread(s)
2025-09-09 16:01:02 +0200: Memory Usage (449352K) : deep mode is enabled for psd table.
2025-09-09 16:01:02 +0200: Memory Usage (449352K) : FEOL enabled: true
2025-09-09 16:01:02 +0200: Memory Usage (449352K) : BEOL enabled: true
2025-09-09 16:01:02 +0200: Memory Usage (449352K) : OffGrid enabled: true
2025-09-09 16:01:06 +0200: Memory Usage (465480K) : prboundary_drw has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465480K) : exchange0_drw has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465480K) : exchange0_pin has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465480K) : exchange0_text has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465480K) : exchange1_drw has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465736K) : exchange1_pin has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465736K) : exchange1_text has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465736K) : exchange2_drw has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465736K) : exchange2_pin has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465736K) : exchange2_text has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465736K) : exchange3_drw has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465992K) : exchange3_pin has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465992K) : exchange3_text has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465992K) : exchange4_drw has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465992K) : exchange4_pin has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465992K) : exchange4_text has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465992K) : isonwell_drw has 0 polygons
2025-09-09 16:01:06 +0200: Memory Usage (465992K) : Total no. of polygons in the design is 4132317
2025-09-09 16:01:06 +0200: Memory Usage (465992K) : Loaded TECH DRC rules values from /home/herman/github/KrzysztofHerman/IHP-Open-PDK/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2025-09-09 16:01:06 +0200: Memory Usage (465992K) : Loaded default DRC rules values from /home/herman/github/KrzysztofHerman/IHP-Open-PDK/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2025-09-09 16:01:06 +0200: Memory Usage (468808K) : Total area of the design is 1440000.0 um^2.
2025-09-09 16:01:06 +0200: Memory Usage (468808K) : The design dimensions are 1200.0 µm * 1200.0 µm.
2025-09-09 16:01:06 +0200: Memory Usage (468808K) : Starting general IHP-SG13G2 derivations.
2025-09-09 16:01:06 +0200: Memory Usage (468808K) : Starting Pwell derivations
2025-09-09 16:01:06 +0200: Memory Usage (478868K) : Starting IHP-SG13G2 DRC rules.
2025-09-09 16:01:06 +0200: Memory Usage (478868K) : Running all FEOL rules
2025-09-09 16:01:06 +0200: Memory Usage (478868K) : Running all BEOL rules
2025-09-09 16:01:06 +0200: Memory Usage (478868K) : Starting 5.10 pSD table
2025-09-09 16:01:06 +0200: Memory Usage (478868K) : Executing rule pSD.c1
2025-09-09 16:01:09 +0200: Memory Usage (518156K) : KLayout DRC run for table 'psd' completed in 6.83 seconds
